0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:10 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:10 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:12 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:20 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 7069
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:21 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 7069
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:20:25 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:39 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 7135
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:40 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:46 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:46 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:48 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 7135
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:21:49 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/cadastrarRamal/1 HTTP/1.1" 200 7136
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:03 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:07 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:22:07 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/listar HTTP/1.1" 200 10837
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:21 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:22 -0300] "GET /callsystem/resources/icon.png HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/listar HTTP/1.1" 200 10837
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/Simple-Line-Icons.woff HTTP/1.1" 200 59324
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-light.woff HTTP/1.1" 200 26540
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro.woff HTTP/1.1" 200 27248
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 200 37082
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 200 5459
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:24 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 200 4016
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/listar HTTP/1.1" 200 10837
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:42 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:43 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:43 -0300] "GET /callsystem/resources/bower_components/footable/dist/footable.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:43 -0300] "GET /callsystem/resources/bower_components/footable/css/footable.core.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:43 -0300] "GET /callsystem/resources/bower_components/footable/css/fonts/footable.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/listar HTTP/1.1" 200 10837
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/css/bootstrap.min.css HTTP/1.1" 200 117150
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/css/animate.min.css HTTP/1.1" 200 57480
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/fonts/font-awesome.min.css HTTP/1.1" 200 21984
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/css/simple-line-icons.css HTTP/1.1" 200 11572
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/fonts/font.css HTTP/1.1" 200 696
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/jquery.min.js HTTP/1.1" 200 84355
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/bootstrap.min.js HTTP/1.1" 200 35452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/css/app.min.css HTTP/1.1" 200 273166
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/ui-jp.config.js HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/ui-load.js HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/ui-jp.js HTTP/1.1" 200 460
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/ui-toggle.js HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/ui-nav.js HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/img/avatar.png HTTP/1.1" 200 3564
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/js/jquery.min.map HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/img/bg.jpg HTTP/1.1" 200 14972
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [08/Jun/2015:02:25:45 -0300] "GET /callsystem/resources/fonts/sourcesanspro/sourcesanspro-bold.woff HTTP/1.1" 200 26608
